E_true,E_pred_direct_energy,Error_direct_energy,|Error_direct_energy|,E_pred_scaled_ratio,Error_scaled_ratio,|Error_scaled_ratio|,E_pred_log_scaled_ratio,Error_log_scaled_ratio,|Error_log_scaled_ratio|
129.85103,134.72627,4.875244,4.875244,131.31508,1.4640503,1.4640503,131.3447,1.4936676,1.4936676
300.61407,307.40573,6.7916565,6.7916565,303.31116,2.6970825,2.6970825,303.12317,2.5090942,2.5090942
55.274868,54.44661,-0.8282585,0.8282585,55.90293,0.6280632,0.6280632,55.901257,0.62638855,0.62638855
61.372482,58.472275,-2.9002075,2.9002075,62.04407,0.6715889,0.6715889,61.96281,0.5903282,0.5903282
139.32283,143.21161,3.8887787,3.8887787,140.84818,1.5253448,1.5253448,140.7691,1.4462738,1.4462738
232.06686,231.75366,-0.3132019,0.3132019,235.46274,3.395874,3.395874,235.28603,3.219162,3.219162
239.80098,245.37807,5.5770874,5.5770874,242.13135,2.330368,2.330368,241.98105,2.180069,2.180069
170.81293,168.08485,-2.7280731,2.7280731,172.53415,1.7212219,1.7212219,172.38148,1.5685577,1.5685577
290.2946,286.9426,-3.3519897,3.3519897,293.39832,3.1037292,3.1037292,293.38806,3.0934753,3.0934753
286.17444,278.0418,-8.132629,8.132629,289.28366,3.1092224,3.1092224,289.2273,3.0528564,3.0528564
78.75781,75.94542,-2.8123932,2.8123932,79.592636,0.8348236,0.8348236,79.666595,0.90878296,0.90878296
120.93502,121.45857,0.52355194,0.52355194,122.101425,1.1664047,1.1664047,121.93072,0.995697,0.995697
50.30273,51.848557,1.545826,1.545826,50.91077,0.60803986,0.60803986,50.869152,0.5664215,0.5664215
19.284664,20.49674,1.2120762,1.2120762,19.60913,0.3244667,0.3244667,19.56613,0.28146553,0.28146553
100.71,103.376976,2.666977,2.666977,101.76559,1.0555878,1.0555878,101.77209,1.062088,1.062088
16.974281,17.362305,0.38802338,0.38802338,17.36081,0.38652802,0.38652802,17.382574,0.40829277,0.40829277
28.585947,28.877155,0.29120827,0.29120827,29.014616,0.42866898,0.42866898,28.993258,0.4073105,0.4073105
79.471275,78.08243,-1.3888474,1.3888474,80.323875,0.8526001,0.8526001,80.34338,0.87210846,0.87210846
177.54546,178.17807,0.63261414,0.63261414,179.20697,1.6615143,1.6615143,179.03471,1.4892578,1.4892578
244.67291,246.64767,1.974762,1.974762,247.42796,2.7550507,2.7550507,247.31506,2.6421509,2.6421509
49.478687,48.959198,-0.5194893,0.5194893,50.07123,0.59254456,0.59254456,50.080116,0.601429,0.601429
290.6227,295.33746,4.714752,4.714752,294.72766,4.10495,4.10495,294.7636,4.1408997,4.1408997
44.293022,42.07311,-2.2199135,2.2199135,44.850883,0.5578613,0.5578613,44.760483,0.46746063,0.46746063
279.20828,285.98117,6.772888,6.772888,281.916,2.7077026,2.7077026,281.73642,2.5281372,2.5281372
205.65631,205.41895,-0.23736572,0.23736572,207.55803,1.9017181,1.9017181,207.41716,1.760849,1.760849
39.815434,40.977848,1.1624146,1.1624146,40.310448,0.4950142,0.4950142,40.290062,0.47462845,0.47462845
316.13324,320.98822,4.8549805,4.8549805,320.7914,4.6581726,4.6581726,320.93933,4.8060913,4.8060913
121.62222,122.480286,0.85806274,0.85806274,124.80788,3.1856537,3.1856537,125.05251,3.4302902,3.4302902
205.98854,209.3629,3.3743591,3.3743591,207.87044,1.881897,1.881897,207.69044,1.7019043,1.7019043
163.66359,162.41316,-1.2504272,1.2504272,165.4992,1.8356171,1.8356171,165.58401,1.9204254,1.9204254
140.04149,139.84409,-0.19740295,0.19740295,141.4014,1.359909,1.359909,141.28307,1.2415771,1.2415771
169.45999,171.26158,1.80159,1.80159,171.2069,1.7469025,1.7469025,171.13539,1.6753998,1.6753998
156.9937,155.52133,-1.4723663,1.4723663,158.51384,1.5201416,1.5201416,158.45262,1.4589233,1.4589233
85.25108,86.48731,1.236229,1.236229,86.117325,0.86624146,0.86624146,85.99762,0.74653625,0.74653625
88.20406,85.56038,-2.6436844,2.6436844,89.15678,0.952713,0.952713,89.08861,0.8845444,0.8845444
145.19542,145.51553,0.32011414,0.32011414,146.62415,1.4287262,1.4287262,146.49394,1.298523,1.298523
339.68988,342.69485,3.0049744,3.0049744,342.3001,2.6102295,2.6102295,341.9905,2.3006287,2.3006287
53.149097,51.851227,-1.2978706,1.2978706,53.73477,0.5856743,0.5856743,53.699493,0.55039597,0.55039597
81.87753,79.73535,-2.1421814,2.1421814,82.742546,0.8650131,0.8650131,82.59095,0.71341705,0.71341705
249.48013,249.06305,-0.41708374,0.41708374,251.73285,2.252716,2.252716,251.50081,2.0206757,2.0206757
349.82175,349.66803,-0.15371704,0.15371704,352.6631,2.841339,2.841339,351.63245,1.8106995,1.8106995
313.18512,302.56943,-10.615692,10.615692,316.78583,3.600708,3.600708,316.83157,3.6464539,3.6464539
193.93607,189.15268,-4.783386,4.783386,196.0931,2.1570282,2.1570282,195.95897,2.0229034,2.0229034
106.08525,106.22727,0.14202118,0.14202118,107.21314,1.1278915,1.1278915,107.12551,1.0402603,1.0402603
294.70688,293.56625,-1.140625,1.140625,298.76773,4.060852,4.060852,298.51776,3.8108826,3.8108826
237.32918,229.11424,-8.214935,8.214935,239.70413,2.3749542,2.3749542,239.60492,2.2757416,2.2757416
135.6639,130.83997,-4.823929,4.823929,137.03598,1.3720856,1.3720856,136.95697,1.2930756,1.2930756
158.06299,161.85036,3.7873688,3.7873688,159.59355,1.5305634,1.5305634,159.48466,1.4216766,1.4216766
228.41714,220.91493,-7.5022125,7.5022125,232.58899,4.1718445,4.1718445,232.76193,4.3447876,4.3447876
29.597677,29.036325,-0.5613518,0.5613518,30.030937,0.43325996,0.43325996,29.976654,0.37897682,0.37897682
128.32796,127.683174,-0.644783,0.644783,129.64037,1.3124084,1.3124084,129.60114,1.2731781,1.2731781
34.64163,34.63794,-0.0036888123,0.0036888123,35.10699,0.46536255,0.46536255,35.02188,0.38025284,0.38025284
18.875431,19.381714,0.5062828,0.5062828,19.207634,0.3322029,0.3322029,19.188797,0.31336594,0.31336594
278.8229,274.74356,-4.0793457,4.0793457,281.97815,3.155243,3.155243,282.0348,3.2118835,3.2118835
28.26378,28.973711,0.7099304,0.7099304,28.658064,0.3942833,0.3942833,28.60059,0.33680916,0.33680916
159.4453,159.48167,0.036376953,0.036376953,161.151,1.7057037,1.7057037,161.11765,1.672348,1.672348
59.596268,63.487335,3.8910675,3.8910675,60.21748,0.621212,0.621212,60.52878,0.9325142,0.9325142
190.20874,190.46404,0.2552948,0.2552948,192.11647,1.9077301,1.9077301,191.96848,1.7597351,1.7597351
114.0627,117.492065,3.429367,3.429367,115.267204,1.2045059,1.2045059,115.284935,1.2222366,1.2222366
318.12506,320.8436,2.7185364,2.7185364,322.09787,3.9728088,3.9728088,322.31888,4.193817,4.193817
274.6986,275.28033,0.5817261,0.5817261,277.4387,2.7400818,2.7400818,277.31073,2.6121216,2.6121216
93.99298,93.09285,-0.9001312,0.9001312,95.048904,1.0559235,1.0559235,95.07763,1.0846481,1.0846481
136.2557,139.38704,3.1313324,3.1313324,139.97461,3.7189026,3.7189026,140.28015,4.0244446,4.0244446
165.12491,167.9816,2.8566895,2.8566895,166.87125,1.7463379,1.7463379,166.8497,1.7247925,1.7247925
185.42065,184.85957,-0.56108093,0.56108093,188.39775,2.9770966,2.9770966,188.41423,2.993576,2.993576
316.59665,318.7491,2.1524658,2.1524658,320.16977,3.57312,3.57312,320.00974,3.413086,3.413086
53.86841,53.593056,-0.27535248,0.27535248,54.463505,0.5950966,0.5950966,54.455894,0.58748627,0.58748627
285.68445,287.36728,1.6828308,1.6828308,288.8455,3.1610413,3.1610413,288.6966,3.012146,3.012146
271.64325,273.4946,1.8513489,1.8513489,275.5234,3.8801575,3.8801575,275.56598,3.9227295,3.9227295
319.6563,313.81342,-5.8428955,5.8428955,322.418,2.7616882,2.7616882,322.1496,2.4932861,2.4932861
146.66351,146.15562,-0.5078888,0.5078888,152.88507,6.2215576,6.2215576,154.2717,7.608185,7.608185
90.77441,91.5375,0.76309204,0.76309204,91.77888,1.0044708,1.0044708,91.822525,1.0481186,1.0481186
138.34358,134.28192,-4.061661,4.061661,139.72694,1.3833618,1.3833618,139.65356,1.3099823,1.3099823
226.2073,226.96045,0.7531433,0.7531433,228.35266,2.1453552,2.1453552,228.24335,2.0360413,2.0360413
313.21658,313.5022,0.285614,0.285614,317.58582,4.369232,4.369232,317.92725,4.710663,4.710663
165.89214,161.86115,-4.0309906,4.0309906,167.50014,1.6080017,1.6080017,167.36513,1.472992,1.472992
136.28894,137.64844,1.3594971,1.3594971,137.74838,1.4594421,1.4594421,137.69342,1.40448,1.40448
36.87332,36.747425,-0.12589645,0.12589645,37.522923,0.649601,0.649601,37.60526,0.7319374,0.7319374
179.1146,180.10796,0.9933624,0.9933624,180.94742,1.8328247,1.8328247,180.89673,1.782135,1.782135
136.44533,131.50418,-4.941147,4.941147,137.83226,1.3869324,1.3869324,137.78108,1.3357544,1.3357544
155.98254,152.9095,-3.0730438,3.0730438,157.53302,1.5504761,1.5504761,157.38635,1.4038086,1.4038086
126.55689,131.82,5.263115,5.263115,127.811584,1.2546921,1.2546921,127.70143,1.1445389,1.1445389
69.548836,65.21176,-4.3370743,4.3370743,70.26034,0.7115021,0.7115021,70.226364,0.6775284,0.6775284
289.63696,296.4749,6.8379517,6.8379517,292.8285,3.1915283,3.1915283,292.6222,2.9852295,2.9852295
179.02502,182.54817,3.5231476,3.5231476,180.69942,1.6743927,1.6743927,180.5958,1.5707703,1.5707703
111.71366,113.53896,1.8253021,1.8253021,112.74525,1.0315857,1.0315857,112.59093,0.87726593,0.87726593
244.87405,247.0538,2.1797485,2.1797485,247.5135,2.63945,2.63945,247.43027,2.5562134,2.5562134
34.27702,37.456604,3.1795845,3.1795845,34.841377,0.56435776,0.56435776,34.82203,0.5450096,0.5450096
93.161255,94.75115,1.5898972,1.5898972,94.1059,0.94464874,0.94464874,93.923836,0.7625809,0.7625809
85.32518,88.38891,3.0637283,3.0637283,86.25868,0.9335022,0.9335022,86.27732,0.9521408,0.9521408
127.49932,128.78217,1.2828445,1.2828445,128.80046,1.3011398,1.3011398,128.69804,1.1987228,1.1987228
293.74982,295.73257,1.9827576,1.9827576,296.6418,2.8919983,2.8919983,296.5639,2.814087,2.814087
182.09343,182.23097,0.13754272,0.13754272,184.446,2.3525696,2.3525696,184.45956,2.3661346,2.3661346
104.28148,104.214355,-0.06712341,0.06712341,105.82295,1.5414734,1.5414734,105.94444,1.6629639,1.6629639
157.54883,160.74213,3.1932983,3.1932983,159.01372,1.4648895,1.4648895,158.90637,1.357544,1.357544
181.63026,182.14897,0.5187073,0.5187073,183.43544,1.8051758,1.8051758,183.30908,1.6788177,1.6788177
164.0234,161.89465,-2.1287537,2.1287537,165.56023,1.5368195,1.5368195,165.47745,1.4540405,1.4540405
137.8672,133.77383,-4.0933685,4.0933685,139.59901,1.7318115,1.7318115,139.68883,1.8216248,1.8216248
158.52306,156.58379,-1.93927,1.93927,161.47673,2.9536743,2.9536743,161.68127,3.1582184,3.1582184
94.31948,93.72783,-0.5916519,0.5916519,95.38488,1.0653992,1.0653992,95.37419,1.0547104,1.0547104
120.21155,121.94339,1.731842,1.731842,121.420296,1.2087479,1.2087479,121.31708,1.1055298,1.1055298
103.719505,102.3278,-1.3917084,1.3917084,104.80527,1.085762,1.085762,104.804924,1.0854187,1.0854187
278.12503,276.70947,-1.4155579,1.4155579,281.68173,3.5567017,3.5567017,281.74835,3.6233215,3.6233215
136.77145,137.31505,0.54359436,0.54359436,138.14609,1.3746338,1.3746338,138.05966,1.288208,1.288208
166.3595,168.39725,2.0377502,2.0377502,167.95546,1.5959625,1.5959625,167.84889,1.4893951,1.4893951
294.1973,290.22427,-3.9730225,3.9730225,298.70364,4.5063477,4.5063477,298.79462,4.5973206,4.5973206
147.69542,148.42192,0.72650146,0.72650146,149.05586,1.3604431,1.3604431,148.86781,1.1723938,1.1723938
256.0794,251.20662,-4.8727875,4.8727875,258.4423,2.3628845,2.3628845,258.2318,2.1524048,2.1524048
34.58683,34.95821,0.37137985,0.37137985,35.332973,0.74614334,0.74614334,35.400948,0.81411743,0.81411743
15.553707,16.123648,0.56994057,0.56994057,15.983092,0.4293852,0.4293852,15.983795,0.43008804,0.43008804
11.785554,12.106448,0.32089424,0.32089424,12.177516,0.39196205,0.39196205,12.137754,0.3522005,0.3522005
163.41624,163.02164,-0.39460754,0.39460754,167.62051,4.2042694,4.2042694,167.93204,4.515793,4.515793
127.17902,127.32136,0.14233398,0.14233398,128.45195,1.2729263,1.2729263,128.41925,1.2402267,1.2402267
133.32614,135.69911,2.3729706,2.3729706,134.6853,1.3591614,1.3591614,134.69513,1.368988,1.368988
322.1542,332.05933,9.905121,9.905121,325.6372,3.4830017,3.4830017,325.22183,3.067627,3.067627
336.81247,336.64993,-0.16253662,0.16253662,339.51465,2.702179,2.702179,339.38977,2.577301,2.577301
177.3281,177.87958,0.55148315,0.55148315,178.98137,1.6532745,1.6532745,178.90753,1.5794373,1.5794373
146.37543,147.96507,1.5896454,1.5896454,148.13905,1.7636261,1.7636261,148.13072,1.7552948,1.7552948
315.2694,316.86676,1.5973511,1.5973511,318.20544,2.9360352,2.9360352,318.04816,2.7787476,2.7787476
284.29916,284.39383,0.09466553,0.09466553,288.25436,3.9552002,3.9552002,288.22946,3.9302979,3.9302979
138.57082,137.26031,-1.3105011,1.3105011,140.28685,1.7160339,1.7160339,140.33144,1.7606201,1.7606201
278.48804,279.74927,1.2612305,1.2612305,282.9335,4.445465,4.445465,282.89758,4.409546,4.409546
173.15099,173.42955,0.27856445,0.27856445,174.78168,1.6306915,1.6306915,174.66716,1.5161743,1.5161743
296.59058,294.71292,-1.877655,1.877655,299.7226,3.132019,3.132019,299.57147,2.980896,2.980896
176.23268,178.04532,1.8126373,1.8126373,178.45485,2.222168,2.222168,178.4751,2.2424164,2.2424164
157.74017,153.24269,-4.4974823,4.4974823,159.28508,1.5449066,1.5449066,159.16484,1.4246674,1.4246674
262.3556,268.98495,6.629364,6.629364,265.19885,2.8432617,2.8432617,265.19882,2.8432312,2.8432312
171.20145,167.36472,-3.836731,3.836731,172.8411,1.6396484,1.6396484,172.73105,1.529602,1.529602
91.07692,90.575,-0.5019226,0.5019226,92.091354,1.0144348,1.0144348,92.0638,0.98687744,0.98687744
53.33187,52.758427,-0.57344437,0.57344437,53.98718,0.65530777,0.65530777,53.916687,0.584816,0.584816
266.2919,265.77502,-0.5168762,0.5168762,269.27652,2.9846191,2.9846191,269.2793,2.9873962,2.9873962
182.45952,177.40564,-5.053879,5.053879,184.31378,1.8542633,1.8542633,184.2243,1.7647858,1.7647858
234.59367,238.61589,4.022217,4.022217,236.75433,2.1606598,2.1606598,236.5161,1.9224243,1.9224243
94.639465,92.774734,-1.8647308,1.8647308,95.57762,0.9381561,0.9381561,95.489174,0.84970856,0.84970856
265.03467,263.3557,-1.6789551,1.6789551,267.44537,2.4107056,2.4107056,267.16687,2.1322021,2.1322021
66.10926,68.73977,2.6305084,2.6305084,67.476585,1.3673248,1.3673248,67.570366,1.4611053,1.4611053
162.05666,158.57483,-3.4818268,3.4818268,163.76176,1.7051086,1.7051086,163.77211,1.7154541,1.7154541
114.17255,115.97337,1.800827,1.800827,115.39325,1.2207031,1.2207031,115.48236,1.3098145,1.3098145
239.07898,241.87502,2.7960358,2.7960358,242.51527,3.4362946,3.4362946,242.42305,3.3440704,3.3440704
331.63324,337.95322,6.319977,6.319977,334.67502,3.0417786,3.0417786,334.43958,2.8063354,2.8063354
328.1017,327.64795,-0.45376587,0.45376587,331.38718,3.2854614,3.2854614,331.27283,3.171112,3.171112
116.053856,114.61715,-1.4367065,1.4367065,118.163345,2.1094894,2.1094894,118.286995,2.233139,2.233139
143.6503,141.28091,-2.3693848,2.3693848,145.09445,1.4441528,1.4441528,144.9799,1.3296051,1.3296051
143.51566,141.0868,-2.4288483,2.4288483,145.02272,1.5070648,1.5070648,144.98991,1.4742584,1.4742584
244.18758,243.99612,-0.19145203,0.19145203,247.02592,2.8383484,2.8383484,247.1313,2.9437256,2.9437256
205.78613,211.84811,6.061981,6.061981,207.70763,1.9214935,1.9214935,207.57552,1.7893829,1.7893829
131.90431,132.73753,0.83322144,0.83322144,133.27681,1.3724976,1.3724976,133.25688,1.3525696,1.3525696
213.77036,216.35826,2.587906,2.587906,217.07158,3.3012238,3.3012238,217.1592,3.3888397,3.3888397
145.0855,148.71873,3.6332397,3.6332397,146.95436,1.868866,1.868866,147.05026,1.9647675,1.9647675
96.121315,96.89902,0.77770233,0.77770233,97.085205,0.9638901,0.9638901,97.03168,0.91036224,0.91036224
305.84088,298.78857,-7.052307,7.052307,309.16672,3.3258362,3.3258362,309.06152,3.220642,3.220642
276.7622,281.08514,4.322937,4.322937,279.9905,3.228302,3.228302,280.0316,3.2693787,3.2693787
34.433327,32.552944,-1.8803825,1.8803825,34.93592,0.502594,0.502594,34.989826,0.5564995,0.5564995
276.2188,280.11905,3.900238,3.900238,279.24487,3.026062,3.026062,279.10757,2.8887634,2.8887634
249.75331,250.03346,0.28015137,0.28015137,252.4483,2.694992,2.694992,252.4645,2.7111816,2.7111816
205.92087,206.56964,0.6487732,0.6487732,209.45978,3.53891,3.53891,209.47066,3.5497894,3.5497894
257.51187,258.2212,0.70932007,0.70932007,260.1878,2.6759338,2.6759338,260.05414,2.5422668,2.5422668
189.42184,193.31256,3.8907166,3.8907166,191.584,2.1621552,2.1621552,191.4782,2.0563507,2.0563507
142.12456,144.66895,2.5443878,2.5443878,144.27074,2.1461792,2.1461792,144.21883,2.0942688,2.0942688
344.19565,345.58597,1.3903198,1.3903198,346.68115,2.4855042,2.4855042,346.33847,2.1428223,2.1428223
46.400444,46.682335,0.28189087,0.28189087,46.967846,0.5674019,0.5674019,46.957752,0.5573082,0.5573082
120.41955,119.40551,-1.0140381,1.0140381,121.67249,1.252945,1.252945,121.676254,1.2567062,1.2567062
17.395267,17.15454,-0.24072838,0.24072838,17.66144,0.2661724,0.2661724,17.785421,0.39015388,0.39015388
110.85152,114.256516,3.4049988,3.4049988,112.10023,1.2487106,1.2487106,112.056076,1.2045593,1.2045593
170.7017,167.9005,-2.8012085,2.8012085,172.4645,1.7627869,1.7627869,172.35338,1.6516724,1.6516724
126.03908,124.84964,-1.1894379,1.1894379,127.48054,1.4414597,1.4414597,127.41152,1.3724442,1.3724442
147.65584,146.14995,-1.5058899,1.5058899,149.14737,1.4915314,1.4915314,149.07681,1.4209747,1.4209747
95.488266,97.9391,2.4508362,2.4508362,96.47613,0.98786163,0.98786163,96.34958,0.86131287,0.86131287
41.635933,43.896927,2.260994,2.260994,42.195583,0.5596504,0.5596504,42.146755,0.5108223,0.5108223
93.24225,93.707664,0.46541595,0.46541595,94.20353,0.9612808,0.9612808,94.1542,0.91194916,0.91194916
58.964855,57.309406,-1.6554489,1.6554489,59.718163,0.75330734,0.75330734,59.64047,0.6756134,0.6756134
37.706367,37.265144,-0.44122314,0.44122314,38.213375,0.5070076,0.5070076,38.167442,0.46107483,0.46107483
40.80273,40.352314,-0.45041656,0.45041656,41.376205,0.5734749,0.5734749,41.36846,0.56573105,0.56573105
184.18109,181.68266,-2.4984283,2.4984283,186.01262,1.8315277,1.8315277,185.86127,1.6801758,1.6801758
74.085915,74.95135,0.86543274,0.86543274,75.40239,1.3164749,1.3164749,75.50362,1.4177017,1.4177017
183.83842,182.45618,-1.3822479,1.3822479,185.77118,1.9327545,1.9327545,185.61615,1.7777252,1.7777252
347.16318,351.25824,4.0950623,4.0950623,351.24155,4.078369,4.078369,350.9726,3.8094177,3.8094177
296.3117,295.8126,-0.499115,0.499115,300.01437,3.7026672,3.7026672,299.97577,3.6640625,3.6640625
288.71555,285.76804,-2.9475098,2.9475098,291.69394,2.9783936,2.9783936,291.55273,2.8371887,2.8371887
228.7665,233.68788,4.9213867,4.9213867,231.66751,2.9010162,2.9010162,231.80934,3.0428467,3.0428467
270.74658,267.21976,-3.526825,3.526825,275.169,4.4224243,4.4224243,275.03412,4.2875366,4.2875366
300.66858,300.24985,-0.4187317,0.4187317,303.52145,2.8528748,2.8528748,303.21054,2.5419617,2.5419617
34.401676,34.445972,0.044296265,0.044296265,35.010147,0.6084709,0.6084709,35.087364,0.685688,0.685688
219.91812,218.68382,-1.2342987,1.2342987,222.47896,2.5608368,2.5608368,222.48795,2.5698242,2.5698242
124.70852,126.00478,1.2962646,1.2962646,125.895706,1.1871872,1.1871872,125.795135,1.0866165,1.0866165
79.37614,81.08691,1.7107697,1.7107697,80.42233,1.046196,1.046196,80.51934,1.1432037,1.1432037
132.8224,131.653,-1.1694031,1.1694031,134.10698,1.2845764,1.2845764,134.02728,1.2048798,1.2048798
111.523224,108.12663,-3.3965912,3.3965912,112.71747,1.1942444,1.1942444,112.69065,1.1674271,1.1674271
202.46992,196.69267,-5.777252,5.777252,204.55106,2.081131,2.081131,204.37872,1.9087982,1.9087982
167.81395,167.80106,-0.012893677,0.012893677,169.43925,1.6253052,1.6253052,169.3574,1.543457,1.543457
110.18773,108.44775,-1.7399826,1.7399826,111.280014,1.0922852,1.0922852,111.15597,0.96823883,0.96823883
72.292625,72.106544,-0.18608093,0.18608093,73.05996,0.767334,0.767334,72.99163,0.6990051,0.6990051
334.83633,339.2949,4.458557,4.458557,338.3209,3.484558,3.484558,338.2667,3.430359,3.430359
113.89064,114.72631,0.8356705,0.8356705,115.1832,1.2925568,1.2925568,115.1078,1.2171631,1.2171631
24.283731,24.745602,0.4618702,0.4618702,24.68853,0.4047985,0.4047985,24.542542,0.25881004,0.25881004
292.88495,288.8552,-4.0297546,4.0297546,295.5575,2.6725464,2.6725464,295.26758,2.3826294,2.3826294
299.1539,299.13376,-0.020141602,0.020141602,303.49338,4.3394775,4.3394775,303.7834,4.629486,4.629486
116.49199,113.20469,-3.2873,3.2873,117.655754,1.163765,1.163765,117.60514,1.1131516,1.1131516
65.496086,65.84655,0.35046387,0.35046387,66.20617,0.710083,0.710083,66.07523,0.57914734,0.57914734
38.28976,37.890873,-0.39888763,0.39888763,38.796856,0.50709534,0.50709534,38.750027,0.4602661,0.4602661
226.45285,219.9955,-6.4573517,6.4573517,228.70496,2.2521057,2.2521057,228.52943,2.0765839,2.0765839
22.730112,26.24025,3.5101376,3.5101376,23.056196,0.32608414,0.32608414,23.029083,0.29897118,0.29897118
164.95168,170.90392,5.95224,5.95224,166.79506,1.8433838,1.8433838,166.74379,1.7921143,1.7921143
49.71468,49.93905,0.22436905,0.22436905,50.293343,0.5786629,0.5786629,50.1864,0.47172165,0.47172165
108.07119,107.19847,-0.8727188,0.8727188,109.47091,1.3997192,1.3997192,109.43386,1.3626709,1.3626709
296.8438,297.15887,0.31506348,0.31506348,300.06796,3.2241516,3.2241516,299.83426,2.990448,2.990448
83.541664,84.06398,0.522316,0.522316,84.603485,1.061821,1.061821,84.667564,1.1259003,1.1259003
323.0227,323.63736,0.61465454,0.61465454,327.1067,4.0839844,4.0839844,327.12958,4.1068726,4.1068726
197.58838,194.59901,-2.9893646,2.9893646,199.81726,2.2288818,2.2288818,199.67967,2.0912933,2.0912933
132.8652,132.13004,-0.73516846,0.73516846,134.20854,1.343338,1.343338,134.15086,1.2856598,1.2856598
41.086716,40.35364,-0.7330742,0.7330742,41.623356,0.53664017,0.53664017,41.566624,0.479908,0.479908
188.79805,190.51071,1.7126617,1.7126617,190.61511,1.8170624,1.8170624,190.44301,1.6449585,1.6449585
207.42162,209.55681,2.1351929,2.1351929,209.6686,2.2469788,2.2469788,209.62015,2.198532,2.198532
114.00529,114.96209,0.95680237,0.95680237,115.45557,1.4502792,1.4502792,115.59687,1.5915833,1.5915833
56.30612,58.89852,2.5923996,2.5923996,56.99854,0.69241714,0.69241714,56.994446,0.688324,0.688324
269.6456,273.4328,3.787201,3.787201,275.04587,5.4002686,5.4002686,275.3886,5.7430115,5.7430115
117.29437,117.61653,0.3221588,0.3221588,118.51266,1.2182846,1.2182846,118.5007,1.2063293,1.2063293
214.16013,209.43456,-4.7255707,4.7255707,216.4525,2.2923737,2.2923737,216.2927,2.1325684,2.1325684
122.39047,122.8579,0.4674301,0.4674301,123.64941,1.258934,1.258934,123.597595,1.2071228,1.2071228
46.32405,48.427242,2.1031914,2.1031914,46.937023,0.61297226,0.61297226,46.90192,0.5778694,0.5778694
21.886276,21.167858,-0.7184181,0.7184181,22.300697,0.41442108,0.41442108,22.310564,0.4242878,0.4242878
79.89488,80.678635,0.78375244,0.78375244,80.72923,0.8343506,0.8343506,80.674835,0.779953,0.779953
250.24997,255.89445,5.6444855,5.6444855,252.63237,2.3824005,2.3824005,252.45546,2.20549,2.20549
344.00943,338.65045,-5.3589783,5.3589783,347.29245,3.28302,3.28302,346.80118,2.791748,2.791748
20.627287,22.700974,2.0736866,2.0736866,20.970142,0.34285545,0.34285545,20.943245,0.31595802,0.31595802
158.38089,158.34294,-0.03794861,0.03794861,160.02121,1.6403198,1.6403198,159.99661,1.6157227,1.6157227
304.87424,300.42636,-4.447876,4.447876,308.16147,3.2872314,3.2872314,308.02155,3.1473083,3.1473083
313.25864,311.25436,-2.0042725,2.0042725,316.11218,2.8535461,2.8535461,316.09,2.8313599,2.8313599
119.8565,126.28598,6.4294815,6.4294815,123.08376,3.2272644,3.2272644,123.29648,3.4399796,3.4399796
205.49593,208.27695,2.781021,2.781021,207.74956,2.2536316,2.2536316,207.93005,2.4341278,2.4341278
265.31253,258.42572,-6.8868103,6.8868103,268.1165,2.803955,2.803955,267.8764,2.5638733,2.5638733
75.4414,74.58112,-0.86027527,0.86027527,76.20525,0.763855,0.763855,76.10444,0.66304016,0.66304016
228.27037,226.6911,-1.5792694,1.5792694,230.6488,2.3784332,2.3784332,230.50752,2.237152,2.237152
49.686268,51.65449,1.9682236,1.9682236,50.24871,0.5624428,0.5624428,50.14058,0.45431137,0.45431137
28.35795,27.23129,-1.1266594,1.1266594,28.82317,0.4652195,0.4652195,28.852684,0.4947338,0.4947338
275.78195,271.66144,-4.120514,4.120514,278.85617,3.0742188,3.0742188,278.7249,2.9429626,2.9429626
270.69,270.38812,-0.30187988,0.30187988,275.28006,4.5900574,4.5900574,275.28766,4.5976562,4.5976562
112.91882,112.97427,0.05545044,0.05545044,114.2226,1.3037796,1.3037796,114.212715,1.2938919,1.2938919
18.073908,18.31028,0.236372,0.236372,18.424314,0.35040665,0.35040665,18.423437,0.34952927,0.34952927
165.37537,163.48337,-1.8919983,1.8919983,167.25865,1.8832855,1.8832855,167.12027,1.7449036,1.7449036
71.280876,69.331024,-1.949852,1.949852,72.172066,0.8911896,0.8911896,72.27286,0.9919815,0.9919815
192.17064,187.00447,-5.166168,5.166168,194.91272,2.7420807,2.7420807,195.0003,2.8296661,2.8296661
234.06223,230.86572,-3.1965027,3.1965027,236.57796,2.5157318,2.5157318,236.52885,2.466629,2.466629
225.87389,228.43123,2.5573425,2.5573425,229.42209,3.5482025,3.5482025,229.5421,3.668213,3.668213
196.36499,197.02126,0.65626526,0.65626526,198.85114,2.486145,2.486145,198.6748,2.3098145,2.3098145
200.22914,200.34854,0.119400024,0.119400024,202.39586,2.1667175,2.1667175,202.28647,2.0573273,2.0573273
119.39067,119.83732,0.44664764,0.44664764,121.86314,2.4724655,2.4724655,121.83891,2.4482422,2.4482422
34.78358,32.53356,-2.250019,2.250019,35.40541,0.62183,0.62183,35.396496,0.61291504,0.61291504
43.870907,45.71617,1.8452644,1.8452644,44.4409,0.56999207,0.56999207,44.426136,0.5552292,0.5552292
316.14557,318.2131,2.0675354,2.0675354,319.42407,3.2785034,3.2785034,319.40253,3.256958,3.256958
79.74246,80.550255,0.80779266,0.80779266,80.890076,1.1476135,1.1476135,80.902596,1.1601334,1.1601334
