E_true,E_pred_direct_energy,Error_direct_energy,|Error_direct_energy|,E_pred_scaled_ratio,Error_scaled_ratio,|Error_scaled_ratio|,E_pred_log_scaled_ratio,Error_log_scaled_ratio,|Error_log_scaled_ratio|
182.14906,181.69844,-0.45062256,0.45062256,183.7256,1.5765381,1.5765381,183.31787,1.168808,1.168808
190.43898,189.89516,-0.54382324,0.54382324,192.12482,1.6858368,1.6858368,191.7606,1.3216248,1.3216248
271.56256,279.33646,7.7738953,7.7738953,274.36688,2.8043213,2.8043213,274.22134,2.658783,2.658783
211.40755,208.85066,-2.5568848,2.5568848,213.86464,2.4570923,2.4570923,213.81436,2.4068146,2.4068146
236.11339,231.98451,-4.1288757,4.1288757,238.6262,2.5128174,2.5128174,238.61035,2.4969635,2.4969635
301.84357,309.5983,7.75473,7.75473,304.57452,2.730957,2.730957,304.41336,2.5697937,2.5697937
141.92972,137.49187,-4.437851,4.437851,143.85168,1.9219666,1.9219666,143.75095,1.821228,1.821228
129.25586,132.42569,3.1698303,3.1698303,130.69891,1.4430542,1.4430542,130.56293,1.3070679,1.3070679
191.86057,195.51454,3.6539764,3.6539764,193.84694,1.9863739,1.9863739,194.2377,2.3771362,2.3771362
39.485424,36.981167,-2.5042572,2.5042572,40.04145,0.55602646,0.55602646,40.17522,0.68979645,0.68979645
74.03135,72.85935,-1.1719971,1.1719971,74.92456,0.89321136,0.89321136,74.79014,0.75878906,0.75878906
62.369175,57.91891,-4.450264,4.450264,63.275402,0.9062271,0.9062271,63.501553,1.1323776,1.1323776
176.27405,179.7288,3.4547577,3.4547577,177.91234,1.6382904,1.6382904,178.0962,1.8221588,1.8221588
14.758783,15.299953,0.5411701,0.5411701,15.05275,0.2939663,0.2939663,14.900815,0.14203167,0.14203167
209.82405,212.78923,2.9651794,2.9651794,211.70473,1.8806763,1.8806763,211.15479,1.3307343,1.3307343
220.09471,223.66052,3.5658112,3.5658112,223.59047,3.495758,3.495758,223.7587,3.6639862,3.6639862
231.87492,234.6541,2.7791748,2.7791748,234.5558,2.6808777,2.6808777,234.9646,3.089676,3.089676
50.97404,51.043724,0.069683075,0.069683075,51.611828,0.63778687,0.63778687,51.272633,0.2985916,0.2985916
229.07841,222.63867,-6.439743,6.439743,231.22667,2.1482544,2.1482544,230.95908,1.880661,1.880661
66.61185,68.61922,2.00737,2.00737,67.40505,0.79320526,0.79320526,67.40475,0.7929001,0.7929001
208.48546,214.18175,5.696289,5.696289,210.41957,1.9341125,1.9341125,210.46394,1.9784851,1.9784851
200.45451,200.57889,0.12437439,0.12437439,202.24583,1.7913208,1.7913208,201.97865,1.5241394,1.5241394
286.36325,288.92697,2.5637207,2.5637207,289.19983,2.8365784,2.8365784,289.26123,2.8979797,2.8979797
340.77292,335.37393,-5.398987,5.398987,343.17953,2.4066162,2.4066162,343.31625,2.543335,2.543335
342.5931,332.77664,-9.816467,9.816467,347.48233,4.889221,4.889221,347.29105,4.697937,4.697937
206.40196,204.88799,-1.513977,1.513977,208.47115,2.0691833,2.0691833,207.96877,1.566803,1.566803
11.074706,11.656468,0.5817623,0.5817623,11.595946,0.52124023,0.52124023,11.415254,0.34054756,0.34054756
118.94551,119.41176,0.46624756,0.46624756,120.32815,1.382637,1.382637,120.35449,1.4089813,1.4089813
47.235672,46.97414,-0.26153183,0.26153183,47.874012,0.63834,0.63834,47.994225,0.75855255,0.75855255
281.97147,287.46637,5.4949036,5.4949036,284.49344,2.5219727,2.5219727,284.5072,2.535736,2.535736
226.14476,221.81046,-4.334305,4.334305,228.33191,2.187149,2.187149,228.33508,2.1903229,2.1903229
25.090952,25.193392,0.10243988,0.10243988,25.515425,0.4244728,0.4244728,25.528875,0.43792343,0.43792343
48.45295,48.048866,-0.40408325,0.40408325,49.22656,0.77360916,0.77360916,49.128124,0.6751747,0.6751747
236.45285,233.43651,-3.0163422,3.0163422,239.08446,2.631607,2.631607,239.27605,2.8231964,2.8231964
51.16196,50.799603,-0.3623581,0.3623581,51.73473,0.57276917,0.57276917,51.73885,0.57688904,0.57688904
130.26274,128.70084,-1.5619049,1.5619049,131.56001,1.2972717,1.2972717,131.95932,1.696579,1.696579
91.93247,92.55464,0.6221695,0.6221695,93.11606,1.1835861,1.1835861,93.335144,1.4026718,1.4026718
159.17818,162.19214,3.0139618,3.0139618,160.70296,1.5247803,1.5247803,160.66025,1.4820709,1.4820709
248.00395,243.78294,-4.2210083,4.2210083,250.18929,2.1853333,2.1853333,249.92918,1.9252319,1.9252319
152.01602,141.7529,-10.263123,10.263123,153.61592,1.5998993,1.5998993,153.50813,1.4921112,1.4921112
306.33475,310.73132,4.396576,4.396576,309.69156,3.3568115,3.3568115,309.52386,3.1891174,3.1891174
83.12753,81.54998,-1.5775528,1.5775528,84.76779,1.6402588,1.6402588,85.0582,1.9306641,1.9306641
58.12895,61.63146,3.50251,3.50251,58.583656,0.4547081,0.4547081,58.24463,0.115680695,0.115680695
267.09644,260.85977,-6.236664,6.236664,270.55844,3.4620056,3.4620056,270.949,3.8525696,3.8525696
264.5972,264.49826,-0.09893799,0.09893799,268.02814,3.4309387,3.4309387,268.27542,3.6782227,3.6782227
50.615376,53.23394,2.6185646,2.6185646,51.233784,0.6184082,0.6184082,51.085953,0.47057724,0.47057724
33.90518,34.873394,0.9682121,0.9682121,34.391804,0.48662186,0.48662186,34.313007,0.40782547,0.40782547
133.84586,131.02248,-2.8233795,2.8233795,135.03433,1.1884766,1.1884766,135.18607,1.34021,1.34021
268.0491,264.34076,-3.7083435,3.7083435,270.7794,2.7302856,2.7302856,271.05896,3.0098572,3.0098572
120.6561,119.22262,-1.4334793,1.4334793,121.92935,1.2732544,1.2732544,122.17958,1.5234833,1.5234833
257.5156,259.41565,1.9000549,1.9000549,260.94138,3.4257812,3.4257812,261.34305,3.8274536,3.8274536
106.35138,106.07941,-0.27197266,0.27197266,107.20101,0.84963226,0.84963226,107.11206,0.76068115,0.76068115
105.73442,105.67516,-0.059257507,0.059257507,106.736305,1.0018845,1.0018845,106.5882,0.85378265,0.85378265
219.48837,217.7737,-1.7146759,1.7146759,221.10777,1.6194,1.6194,220.91965,1.4312744,1.4312744
128.31267,125.13406,-3.1786041,3.1786041,129.57104,1.2583771,1.2583771,129.96461,1.651947,1.651947
313.1847,318.62863,5.443939,5.443939,318.58334,5.398651,5.398651,318.62375,5.4390564,5.4390564
139.79672,139.33972,-0.45700073,0.45700073,141.32191,1.5251923,1.5251923,141.37868,1.581955,1.581955
24.447239,25.497519,1.0502796,1.0502796,24.899532,0.4522934,0.4522934,24.778973,0.3317337,0.3317337
129.2896,127.972694,-1.3169022,1.3169022,130.37245,1.0828552,1.0828552,130.4771,1.1875,1.1875
193.78116,190.0616,-3.7195587,3.7195587,195.23883,1.4576721,1.4576721,194.67584,0.89468384,0.89468384
207.63931,198.2192,-9.42012,9.42012,209.50206,1.8627472,1.8627472,209.17838,1.5390625,1.5390625
342.5542,341.83,-0.72421265,0.72421265,344.91666,2.3624573,2.3624573,343.874,1.3197937,1.3197937
104.60155,108.107056,3.5055084,3.5055084,105.9567,1.355156,1.355156,106.4797,1.8781509,1.8781509
97.027336,96.88283,-0.14450836,0.14450836,98.14449,1.117157,1.117157,98.79068,1.7633438,1.7633438
190.73283,194.21265,3.4798126,3.4798126,192.27773,1.5448914,1.5448914,192.32384,1.5910034,1.5910034
140.41405,143.20502,2.7909698,2.7909698,141.77625,1.3621979,1.3621979,141.96194,1.5478973,1.5478973
138.17737,140.80908,2.6317139,2.6317139,140.4902,2.3128357,2.3128357,140.9121,2.734726,2.734726
193.68178,193.20383,-0.47795105,0.47795105,195.55824,1.8764648,1.8764648,195.36761,1.6858368,1.6858368
320.42673,318.00067,-2.426056,2.426056,323.40292,2.9761963,2.9761963,323.04672,2.619995,2.619995
245.29985,242.97394,-2.3259125,2.3259125,248.29076,2.9909058,2.9909058,248.88791,3.5880585,3.5880585
159.58015,161.93794,2.357788,2.357788,160.87936,1.2992096,1.2992096,160.7638,1.1836395,1.1836395
15.437499,16.002476,0.5649767,0.5649767,15.93679,0.49929142,0.49929142,15.944894,0.5073948,0.5073948
158.14847,159.28847,1.1399994,1.1399994,159.46779,1.3193207,1.3193207,158.79,0.64152527,0.64152527
262.01672,265.12985,3.1131287,3.1131287,264.83783,2.821106,2.821106,265.21506,3.1983337,3.1983337
79.74331,85.16433,5.4210205,5.4210205,80.64033,0.89701843,0.89701843,80.93789,1.1945801,1.1945801
181.50502,182.54715,1.0421295,1.0421295,183.30849,1.8034668,1.8034668,182.86958,1.364563,1.364563
244.09294,244.97163,0.8786926,0.8786926,248.07462,3.9816742,3.9816742,248.27347,4.1805267,4.1805267
82.76286,83.02555,0.26268768,0.26268768,83.72887,0.9660034,0.9660034,83.29751,0.5346451,0.5346451
39.66579,38.977318,-0.68847275,0.68847275,40.21614,0.5503502,0.5503502,40.17846,0.5126686,0.5126686
197.37471,194.81439,-2.560318,2.560318,199.04663,1.6719208,1.6719208,199.10196,1.7272491,1.7272491
120.989944,125.42526,4.435318,4.435318,123.24868,2.2587357,2.2587357,123.37446,2.3845139,2.3845139
200.80228,199.87718,-0.9250946,0.9250946,203.22284,2.4205627,2.4205627,203.17975,2.377472,2.377472
123.702545,121.897385,-1.8051605,1.8051605,124.91167,1.2091217,1.2091217,124.6754,0.9728546,0.9728546
132.84311,137.65991,4.816803,4.816803,134.06511,1.2220001,1.2220001,134.32176,1.478653,1.478653
160.00002,157.56926,-2.4307556,2.4307556,161.62932,1.629303,1.629303,161.68024,1.6802216,1.6802216
11.539578,12.488753,0.9491749,0.9491749,11.885568,0.34598923,0.34598923,11.710827,0.17124844,0.17124844
183.20325,182.26617,-0.93707275,0.93707275,184.75523,1.5519867,1.5519867,184.44513,1.2418823,1.2418823
120.35676,120.361725,0.004966736,0.004966736,121.542336,1.1855774,1.1855774,121.51171,1.154953,1.154953
152.24222,152.28947,0.04725647,0.04725647,153.85556,1.6133423,1.6133423,153.97502,1.7328033,1.7328033
184.19356,186.82776,2.634201,2.634201,186.33844,2.1448822,2.1448822,186.36665,2.1730957,2.1730957
323.97104,321.2303,-2.7407532,2.7407532,330.1072,6.1361694,6.1361694,330.10904,6.1380005,6.1380005
160.21695,151.25352,-8.963425,8.963425,162.68127,2.464325,2.464325,162.77715,2.560196,2.560196
128.25833,127.77536,-0.4829712,0.4829712,131.07356,2.8152313,2.8152313,132.50533,4.246994,4.246994
45.399155,43.69962,-1.6995354,1.6995354,45.992958,0.5938034,0.5938034,45.844593,0.44543839,0.44543839
78.31915,79.159096,0.83994293,0.83994293,79.267746,0.94859314,0.94859314,79.42434,1.1051865,1.1051865
118.67964,116.07959,-2.6000519,2.6000519,119.86495,1.1853104,1.1853104,119.95995,1.2803116,1.2803116
169.48434,171.33609,1.8517456,1.8517456,171.39255,1.9082031,1.9082031,171.63026,2.1459198,2.1459198
259.38684,260.6306,1.2437744,1.2437744,263.26382,3.8769836,3.8769836,263.92096,4.5341187,4.5341187
327.00067,322.90002,-4.100647,4.100647,331.7831,4.78244,4.78244,331.669,4.668335,4.668335
346.31448,344.9658,-1.3486938,1.3486938,348.49258,2.1781006,2.1781006,347.10944,0.7949524,0.7949524
261.918,267.85352,5.9355164,5.9355164,265.20117,3.2831726,3.2831726,265.28284,3.3648376,3.3648376
320.00067,329.0091,9.008423,9.008423,322.45813,2.4574585,2.4574585,321.8241,1.8234253,1.8234253
91.35932,96.14644,4.787117,4.787117,94.07329,2.7139664,2.7139664,94.70393,3.3446121,3.3446121
54.07549,55.200386,1.124897,1.124897,54.796013,0.72052383,0.72052383,54.525738,0.45024872,0.45024872
310.3443,314.67712,4.3328247,4.3328247,313.74597,3.4016724,3.4016724,313.29688,2.9525757,2.9525757
257.37567,259.77054,2.394867,2.394867,261.3436,3.967926,3.967926,261.65274,4.277069,4.277069
106.45314,105.111885,-1.3412552,1.3412552,107.617325,1.1641846,1.1641846,107.96843,1.5152893,1.5152893
130.64282,132.17493,1.5321045,1.5321045,132.23291,1.5900879,1.5900879,131.93137,1.2885437,1.2885437
59.90054,58.457485,-1.4430542,1.4430542,60.587048,0.6865082,0.6865082,60.330254,0.4297142,0.4297142
55.982452,56.580467,0.59801483,0.59801483,56.50287,0.52041626,0.52041626,56.452435,0.46998215,0.46998215
159.58592,159.25877,-0.32714844,0.32714844,161.0456,1.459671,1.459671,160.99132,1.4053955,1.4053955
122.58084,123.31969,0.7388458,0.7388458,123.700386,1.119545,1.119545,123.439575,0.85873413,0.85873413
231.68375,232.49312,0.80937195,0.80937195,233.87851,2.1947632,2.1947632,233.65833,1.9745789,1.9745789
248.02739,244.54396,-3.483429,3.483429,251.68642,3.659027,3.659027,252.00684,3.9794464,3.9794464
242.43723,243.71466,1.2774353,1.2774353,244.93416,2.496933,2.496933,245.04597,2.6087494,2.6087494
42.70313,42.0874,-0.6157303,0.6157303,43.157227,0.45409775,0.45409775,43.141838,0.43870926,0.43870926
104.75431,107.289246,2.534935,2.534935,105.830635,1.0763245,1.0763245,105.923584,1.1692734,1.1692734
187.69841,193.59404,5.89563,5.89563,189.55602,1.857605,1.857605,189.72612,2.02771,2.02771
281.2991,282.418,1.1188965,1.1188965,284.59235,3.2932434,3.2932434,284.4697,3.1705933,3.1705933
310.21936,319.90643,9.687073,9.687073,313.1402,2.9208374,2.9208374,313.5188,3.2994385,3.2994385
79.84373,77.04946,-2.7942657,2.7942657,80.69494,0.85121155,0.85121155,80.934944,1.091217,1.091217
183.28134,179.61823,-3.6631165,3.6631165,185.9262,2.6448517,2.6448517,185.80829,2.526947,2.526947
105.03908,108.11031,3.0712357,3.0712357,106.33501,1.295929,1.295929,106.35548,1.3163986,1.3163986
129.4538,130.99353,1.5397339,1.5397339,130.85625,1.4024506,1.4024506,130.13916,0.68536377,0.68536377
196.94861,197.7354,0.78678894,0.78678894,199.14714,2.198532,2.198532,199.13676,2.1881561,2.1881561
169.57979,172.8474,3.2676086,3.2676086,171.32668,1.7468872,1.7468872,171.4707,1.8909149,1.8909149
45.588776,44.6248,-0.963974,0.963974,46.122818,0.53404236,0.53404236,45.918644,0.32986832,0.32986832
152.53288,152.54436,0.011474609,0.011474609,153.81866,1.2857819,1.2857819,153.99126,1.458374,1.458374
300.30264,300.7818,0.4791565,0.4791565,302.85,2.5473633,2.5473633,303.0379,2.73526,2.73526
53.652336,55.225925,1.5735893,1.5735893,54.337402,0.6850662,0.6850662,54.245872,0.5935364,0.5935364
71.91159,72.714676,0.8030853,0.8030853,72.81141,0.8998184,0.8998184,72.745255,0.83366394,0.83366394
57.263714,54.151024,-3.11269,3.11269,57.948677,0.6849632,0.6849632,57.786793,0.5230789,0.5230789
257.0617,250.1576,-6.904114,6.904114,259.9961,2.9343872,2.9343872,260.24036,3.17865,3.17865
65.6676,68.04325,2.3756485,2.3756485,66.50411,0.8365097,0.8365097,66.515236,0.84763336,0.84763336
25.717772,27.451157,1.7333851,1.7333851,26.151144,0.4333725,0.4333725,26.177696,0.4599247,0.4599247
258.21854,260.38892,2.1703796,2.1703796,262.71802,4.499481,4.499481,262.4217,4.2031555,4.2031555
336.6538,336.61398,-0.03982544,0.03982544,340.82672,4.1729126,4.1729126,339.82956,3.1757507,3.1757507
262.2531,266.29672,4.0436096,4.0436096,264.50732,2.2542114,2.2542114,264.56833,2.315216,2.315216
19.466042,19.405169,-0.06087303,0.06087303,19.806122,0.34008026,0.34008026,19.791409,0.32536697,0.32536697
47.77067,47.667526,-0.1031456,0.1031456,48.29992,0.5292473,0.5292473,48.10608,0.33540726,0.33540726
48.57031,47.735703,-0.8346062,0.8346062,49.05609,0.48578262,0.48578262,48.85668,0.28637314,0.28637314
149.31264,150.88902,1.5763855,1.5763855,150.5982,1.2855682,1.2855682,149.83951,0.5268707,0.5268707
162.03853,163.04213,1.0036011,1.0036011,163.53162,1.4930878,1.4930878,163.73093,1.6923981,1.6923981
213.26555,210.98949,-2.276062,2.276062,215.74438,2.478836,2.478836,216.37964,3.11409,3.11409
202.43784,211.44533,9.007492,9.007492,204.23466,1.7968292,1.7968292,204.30757,1.8697357,1.8697357
302.71814,297.66388,-5.0542603,5.0542603,305.82596,3.1078186,3.1078186,305.7013,2.9831543,2.9831543
120.01796,124.98333,4.96537,4.96537,120.980125,0.96216583,0.96216583,120.64087,0.62290955,0.62290955
217.1247,228.0358,10.911102,10.911102,219.29376,2.1690674,2.1690674,219.0324,1.9076996,1.9076996
214.15656,215.48283,1.3262787,1.3262787,216.98381,2.8272552,2.8272552,217.28871,3.1321564,3.1321564
260.2612,267.97253,7.711334,7.711334,263.0562,2.7950134,2.7950134,263.15024,2.889038,2.889038
50.18341,49.598118,-0.5852928,0.5852928,50.9335,0.75008774,0.75008774,50.995655,0.8122444,0.8122444
247.40619,247.15056,-0.2556305,0.2556305,250.55661,3.1504211,3.1504211,250.51341,3.1072235,3.1072235
48.93808,50.704693,1.766613,1.766613,49.4126,0.47452164,0.47452164,49.765614,0.8275337,0.8275337
333.69534,334.7146,1.0192566,1.0192566,336.60577,2.910431,2.910431,336.2157,2.5203552,2.5203552
86.69429,91.34918,4.654892,4.654892,88.75767,2.0633774,2.0633774,88.024414,1.3301239,1.3301239
190.01561,187.85728,-2.1583252,2.1583252,191.70438,1.6887665,1.6887665,191.65518,1.6395721,1.6395721
286.34436,292.42587,6.0815125,6.0815125,290.35297,4.008606,4.008606,290.37985,4.035492,4.035492
62.304153,61.347748,-0.95640564,0.95640564,62.995598,0.6914444,0.6914444,63.10182,0.79766846,0.79766846
335.99734,338.15552,2.1581726,2.1581726,339.46353,3.4661865,3.4661865,338.51178,2.5144348,2.5144348
162.01009,161.19475,-0.81533813,0.81533813,163.53513,1.5250397,1.5250397,163.23566,1.2255707,1.2255707
173.4062,172.79485,-0.61135864,0.61135864,175.30394,1.8977356,1.8977356,175.573,2.1667938,2.1667938
309.87708,311.93524,2.0581665,2.0581665,312.5818,2.704712,2.704712,312.90027,3.0231934,3.0231934
40.863342,42.460144,1.5968018,1.5968018,41.29413,0.43078613,0.43078613,41.144863,0.28152084,0.28152084
284.6563,281.92413,-2.7321777,2.7321777,287.9379,3.2815857,3.2815857,288.24133,3.585022,3.585022
155.7093,159.324,3.6147003,3.6147003,157.73975,2.0304413,2.0304413,157.75688,2.047577,2.047577
178.76564,176.89424,-1.8713989,1.8713989,181.24956,2.4839172,2.4839172,181.76604,3.0003967,3.0003967
45.041782,44.008995,-1.0327873,1.0327873,45.589016,0.5472336,0.5472336,45.689,0.6472168,0.6472168
328.56024,325.87103,-2.689209,2.689209,331.32767,2.7674255,2.7674255,331.18353,2.623291,2.623291
134.21046,138.5017,4.2912292,4.2912292,135.75925,1.5487823,1.5487823,135.7859,1.5754395,1.5754395
29.374887,30.808842,1.4339542,1.4339542,29.769053,0.39416504,0.39416504,29.696075,0.32118797,0.32118797
27.51464,25.331451,-2.1831894,2.1831894,27.974333,0.459692,0.459692,28.10506,0.59041977,0.59041977
39.991215,39.0222,-0.9690132,0.9690132,40.552082,0.5608673,0.5608673,40.690228,0.69901276,0.69901276
35.528038,36.518818,0.9907799,0.9907799,35.989864,0.46182632,0.46182632,36.059895,0.53185654,0.53185654
159.86758,160.4413,0.5737152,0.5737152,161.28868,1.4210968,1.4210968,161.71176,1.8441772,1.8441772
181.01694,186.44427,5.4273376,5.4273376,182.54103,1.5240936,1.5240936,182.27502,1.2580872,1.2580872
261.9063,261.58945,-0.316864,0.316864,267.34692,5.440613,5.440613,266.8186,4.9122925,4.9122925
93.933655,88.78338,-5.150276,5.150276,94.85391,0.92025757,0.92025757,94.64525,0.7115936,0.7115936
282.05157,287.47202,5.4204407,5.4204407,284.49536,2.4437866,2.4437866,284.67236,2.6207886,2.6207886
299.71896,298.92688,-0.79208374,0.79208374,302.4686,2.7496338,2.7496338,302.13113,2.4121704,2.4121704
252.60861,255.48029,2.8716736,2.8716736,254.67833,2.0697174,2.0697174,254.41379,1.8051758,1.8051758
168.70485,170.23007,1.5252228,1.5252228,170.36626,1.6614075,1.6614075,170.76793,2.0630798,2.0630798
159.4312,156.2045,-3.2266998,3.2266998,160.65004,1.2188416,1.2188416,160.80547,1.3742676,1.3742676
99.39057,98.6481,-0.7424698,0.7424698,100.606064,1.2154922,1.2154922,100.88,1.4894257,1.4894257
75.519905,79.08058,3.5606766,3.5606766,76.13776,0.61785126,0.61785126,75.85446,0.33455658,0.33455658
133.60873,132.7333,-0.87542725,0.87542725,134.88728,1.2785492,1.2785492,134.84578,1.2370453,1.2370453
25.121225,25.697025,0.57579994,0.57579994,25.605244,0.48401833,0.48401833,25.560743,0.43951797,0.43951797
165.42038,171.00941,5.589035,5.589035,167.24876,1.8283844,1.8283844,167.04146,1.6210785,1.6210785
275.2061,268.0692,-7.1368713,7.1368713,277.4054,2.1993103,2.1993103,277.81958,2.6134949,2.6134949
119.324905,119.778496,0.4535904,0.4535904,120.4686,1.143692,1.143692,120.22325,0.89834595,0.89834595
65.70511,66.07376,0.36865234,0.36865234,66.39593,0.6908188,0.6908188,66.22114,0.51602936,0.51602936
163.23628,158.00998,-5.226303,5.226303,164.68858,1.452301,1.452301,164.35655,1.1202698,1.1202698
94.91014,99.409615,4.4994736,4.4994736,95.9494,1.0392609,1.0392609,95.736664,0.8265228,0.8265228
299.4783,299.08594,-0.3923645,0.3923645,302.57144,3.0931396,3.0931396,302.58154,3.103241,3.103241
215.14455,218.0333,2.8887482,2.8887482,217.05309,1.9085388,1.9085388,216.97807,1.8335266,1.8335266
176.25175,172.89705,-3.3547058,3.3547058,178.60463,2.3528748,2.3528748,178.76436,2.5126038,2.5126038
14.707937,15.720068,1.0121307,1.0121307,15.023404,0.31546688,0.31546688,15.082089,0.37415218,0.37415218
60.074688,59.126434,-0.94825363,0.94825363,60.7811,0.70641327,0.70641327,60.9163,0.84161377,0.84161377
289.4816,292.82846,3.3468628,3.3468628,292.19592,2.714325,2.714325,291.76044,2.278839,2.278839
189.82924,194.40744,4.5782013,4.5782013,192.68227,2.8530273,2.8530273,193.0829,3.253662,3.253662
164.90428,167.52084,2.616562,2.616562,166.44176,1.5374756,1.5374756,166.3882,1.4839172,1.4839172
296.7814,296.19577,-0.5856323,0.5856323,299.79364,3.0122375,3.0122375,299.42896,2.6475525,2.6475525
77.42195,78.66725,1.2453003,1.2453003,78.358055,0.9361038,0.9361038,78.50185,1.079895,1.079895
130.27911,128.38304,-1.8960724,1.8960724,132.61095,2.331833,2.331833,133.07034,2.7912292,2.7912292
73.12851,72.37608,-0.75242615,0.75242615,73.812996,0.6844864,0.6844864,73.80055,0.67204285,0.67204285
254.06602,259.46164,5.3956146,5.3956146,256.69736,2.6313324,2.6313324,257.00894,2.9429169,2.9429169
94.08203,89.826035,-4.2559967,4.2559967,95.00564,0.9236069,0.9236069,95.15595,1.0739212,1.0739212
207.70195,209.56038,1.858429,1.858429,209.55135,1.8493958,1.8493958,209.62387,1.9219208,1.9219208
60.08217,61.008915,0.92674637,0.92674637,60.697136,0.61496735,0.61496735,60.684853,0.602684,0.602684
146.23451,145.50917,-0.7253418,0.7253418,147.79483,1.560318,1.560318,147.51839,1.2838745,1.2838745
241.31274,241.51549,0.20274353,0.20274353,243.42747,2.1147308,2.1147308,243.27682,1.9640808,1.9640808
183.43718,187.30373,3.8665466,3.8665466,186.26323,2.8260498,2.8260498,186.21216,2.7749786,2.7749786
83.7344,82.01107,-1.7233276,1.7233276,84.662094,0.9276962,0.9276962,84.60129,0.86688995,0.86688995
30.073864,29.539738,-0.5341263,0.5341263,30.684608,0.6107445,0.6107445,30.580208,0.50634384,0.50634384
176.47507,174.26039,-2.214676,2.214676,178.44011,1.9650421,1.9650421,178.43315,1.9580841,1.9580841
207.17311,204.29399,-2.8791199,2.8791199,209.39073,2.2176208,2.2176208,208.8449,1.6717834,1.6717834
296.12738,296.68228,0.5549011,0.5549011,301.0493,4.9219055,4.9219055,301.97226,5.844879,5.844879
223.12506,225.47087,2.34581,2.34581,228.26321,5.138153,5.138153,229.34317,6.218109,6.218109
99.659164,103.97855,4.3193893,4.3193893,100.892235,1.2330704,1.2330704,100.576866,0.9177017,0.9177017
136.67204,138.40935,1.7373047,1.7373047,138.24219,1.5701447,1.5701447,138.02074,1.3486938,1.3486938
32.61884,33.421974,0.8031349,0.8031349,33.380318,0.7614784,0.7614784,34.111427,1.492588,1.492588
76.06109,80.14582,4.084732,4.084732,76.798225,0.73713684,0.73713684,76.46425,0.4031601,0.4031601
117.51055,119.36291,1.852356,1.852356,118.706154,1.1956024,1.1956024,118.89441,1.3838577,1.3838577
166.3673,158.43533,-7.931961,7.931961,167.855,1.4877014,1.4877014,168.09819,1.730896,1.730896
348.69562,343.39658,-5.2990417,5.2990417,351.17032,2.474701,2.474701,350.49625,1.8006287,1.8006287
294.0195,288.83386,-5.1856384,5.1856384,300.20288,6.18338,6.18338,300.19446,6.1749573,6.1749573
68.03126,74.115204,6.083946,6.083946,69.08022,1.0489655,1.0489655,69.30001,1.268753,1.268753
94.69637,92.88896,-1.8074112,1.8074112,95.60492,0.90854645,0.90854645,95.266945,0.5705719,0.5705719
327.2405,330.44876,3.208252,3.208252,329.88004,2.6395264,2.6395264,329.77524,2.534729,2.534729
330.13498,337.85907,7.7240906,7.7240906,333.6502,3.5152283,3.5152283,333.60336,3.4683838,3.4683838
191.68857,190.26407,-1.4244995,1.4244995,194.18048,2.4919128,2.4919128,194.29291,2.6043396,2.6043396
256.37186,249.51024,-6.861618,6.861618,259.0215,2.6496582,2.6496582,259.11673,2.744873,2.744873
98.69167,97.08546,-1.6062164,1.6062164,99.68026,0.9885864,0.9885864,99.69803,1.0063553,1.0063553
257.87216,254.54698,-3.32518,3.32518,260.62216,2.75,2.75,260.65573,2.7835693,2.7835693
200.3707,201.41254,1.0418396,1.0418396,202.02963,1.6589355,1.6589355,201.80716,1.4364624,1.4364624
47.76948,48.949085,1.1796036,1.1796036,48.317818,0.548336,0.548336,48.243237,0.47375488,0.47375488
200.07251,202.28085,2.2083435,2.2083435,201.82655,1.7540436,1.7540436,201.71906,1.6465454,1.6465454
174.08746,172.46562,-1.6218414,1.6218414,175.68443,1.5969696,1.5969696,175.62044,1.5329742,1.5329742
125.21149,125.161736,-0.04975128,0.04975128,126.54801,1.336525,1.336525,126.24419,1.0326996,1.0326996
258.5157,254.61081,-3.9048767,3.9048767,260.52075,2.005066,2.005066,260.12387,1.6081848,1.6081848
46.625694,45.077072,-1.5486221,1.5486221,47.252266,0.62657166,0.62657166,47.12012,0.49442673,0.49442673
134.27591,136.43143,2.1555176,2.1555176,135.81349,1.5375824,1.5375824,135.59082,1.3149109,1.3149109
143.52295,144.7918,1.2688446,1.2688446,146.18187,2.6589203,2.6589203,146.25328,2.7303314,2.7303314
187.87016,195.61897,7.74881,7.74881,189.65614,1.7859802,1.7859802,189.32532,1.4551544,1.4551544
57.58729,58.074986,0.4876938,0.4876938,58.245537,0.6582451,0.6582451,58.232334,0.6450424,0.6450424
258.6563,258.4245,-0.23181152,0.23181152,261.76733,3.111023,3.111023,261.5582,2.901886,2.901886
171.77238,172.67995,0.90756226,0.90756226,173.78659,2.014206,2.014206,173.82097,2.048584,2.048584
183.28749,183.17973,-0.10775757,0.10775757,184.84091,1.553421,1.553421,184.48708,1.199585,1.199585
54.983013,56.844963,1.8619499,1.8619499,55.610443,0.62742996,0.62742996,55.538216,0.5552025,0.5552025
295.3221,290.74857,-4.5735474,4.5735474,298.6023,3.280182,3.280182,298.5871,3.2649841,3.2649841
47.4082,48.54776,1.1395607,1.1395607,47.850464,0.44226456,0.44226456,47.76828,0.36008072,0.36008072
181.51561,188.9703,7.4546967,7.4546967,184.00766,2.4920502,2.4920502,184.18462,2.6690063,2.6690063
